#options: 1920x1080 fps=24/1 timebase=1/24 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=15 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=24 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=1778 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:601 out:600 type:P dur:2 cpbdur:2 q:21.49 aq:10.35 tex:68979 mv:2589 misc:1392 imb:143 pmb:238 smb:7779 d:- ref:0 ;
in:600 out:601 type:b dur:2 cpbdur:2 q:21.51 aq:17.96 tex:6750 mv:1268 misc:662 imb:10 pmb:122 smb:8028 d:- ref:0 ;
in:605 out:602 type:P dur:2 cpbdur:2 q:21.42 aq:10.20 tex:33065 mv:2063 misc:1184 imb:61 pmb:236 smb:7863 d:- ref:0 ;
in:603 out:603 type:B dur:2 cpbdur:2 q:21.46 aq:15.17 tex:5340 mv:1884 misc:680 imb:4 pmb:136 smb:8020 d:- ref:0 ;
in:602 out:604 type:b dur:2 cpbdur:2 q:21.48 aq:17.76 tex:4181 mv:1373 misc:630 imb:6 pmb:99 smb:8055 d:- ref:0 ;
in:604 out:605 type:b dur:2 cpbdur:2 q:21.44 aq:9.29 tex:4005 mv:1495 misc:636 imb:8 pmb:100 smb:8052 d:- ref:0 ;
in:609 out:606 type:P dur:2 cpbdur:2 q:21.20 aq:10.53 tex:51375 mv:2474 misc:1623 imb:65 pmb:398 smb:7697 d:- ref:0 ;
in:607 out:607 type:B dur:2 cpbdur:2 q:21.31 aq:14.23 tex:691 mv:524 misc:697 imb:0 pmb:74 smb:8086 d:- ref:0 ;
in:606 out:608 type:b dur:2 cpbdur:2 q:21.37 aq:6.00 tex:39 mv:134 misc:667 imb:0 pmb:63 smb:8097 d:- ref:0 ;
in:608 out:609 type:b dur:2 cpbdur:2 q:21.26 aq:7.46 tex:348 mv:318 misc:526 imb:0 pmb:31 smb:8129 d:- ref:0 ;
in:613 out:610 type:P dur:2 cpbdur:2 q:20.99 aq:11.20 tex:35014 mv:1269 misc:1821 imb:19 pmb:360 smb:7781 d:- ref:0 ;
in:611 out:611 type:B dur:2 cpbdur:2 q:21.10 aq:12.36 tex:1724 mv:702 misc:598 imb:0 pmb:67 smb:8093 d:- ref:0 ;
in:610 out:612 type:b dur:2 cpbdur:2 q:21.15 aq:14.10 tex:325 mv:300 misc:503 imb:0 pmb:26 smb:8134 d:- ref:0 ;
in:612 out:613 type:b dur:2 cpbdur:2 q:21.04 aq:14.09 tex:477 mv:330 misc:537 imb:0 pmb:36 smb:8124 d:- ref:0 ;
in:617 out:614 type:P dur:2 cpbdur:2 q:20.81 aq:10.81 tex:26549 mv:990 misc:1677 imb:18 pmb:318 smb:7824 d:- ref:0 ;
in:615 out:615 type:B dur:2 cpbdur:2 q:20.90 aq:13.00 tex:564 mv:440 misc:588 imb:0 pmb:57 smb:8103 d:- ref:0 ;
in:614 out:616 type:b dur:2 cpbdur:2 q:20.95 aq:12.98 tex:469 mv:341 misc:510 imb:0 pmb:32 smb:8128 d:- ref:0 ;
in:616 out:617 type:b dur:2 cpbdur:2 q:20.85 aq:14.05 tex:226 mv:260 misc:578 imb:0 pmb:36 smb:8124 d:- ref:0 ;
in:621 out:618 type:P dur:2 cpbdur:2 q:20.59 aq:11.06 tex:33325 mv:1403 misc:1824 imb:22 pmb:342 smb:7796 d:- ref:0 ;
in:619 out:619 type:B dur:2 cpbdur:2 q:20.70 aq:11.10 tex:2553 mv:1031 misc:616 imb:2 pmb:89 smb:8069 d:- ref:0 ;
in:618 out:620 type:b dur:2 cpbdur:2 q:20.75 aq:11.36 tex:152 mv:215 misc:617 imb:0 pmb:44 smb:8116 d:- ref:0 ;
in:620 out:621 type:b dur:2 cpbdur:2 q:20.64 aq:13.33 tex:1166 mv:758 misc:588 imb:1 pmb:64 smb:8095 d:- ref:0 ;
in:625 out:622 type:P dur:2 cpbdur:2 q:20.37 aq:9.30 tex:47091 mv:1633 misc:1932 imb:39 pmb:427 smb:7694 d:- ref:0 ;
in:623 out:623 type:B dur:2 cpbdur:2 q:20.48 aq:15.52 tex:3628 mv:1210 misc:626 imb:2 pmb:94 smb:8064 d:- ref:0 ;
in:622 out:624 type:b dur:2 cpbdur:2 q:20.53 aq:14.41 tex:1740 mv:755 misc:601 imb:1 pmb:66 smb:8093 d:- ref:0 ;
in:624 out:625 type:b dur:2 cpbdur:2 q:20.43 aq:13.12 tex:2092 mv:769 misc:619 imb:3 pmb:66 smb:8091 d:- ref:0 ;
in:629 out:626 type:P dur:2 cpbdur:2 q:20.15 aq:10.43 tex:51607 mv:1496 misc:2097 imb:26 pmb:435 smb:7699 d:- ref:0 ;
in:627 out:627 type:B dur:2 cpbdur:2 q:20.26 aq:11.96 tex:5032 mv:1264 misc:600 imb:1 pmb:99 smb:8060 d:- ref:0 ;
in:626 out:628 type:b dur:2 cpbdur:2 q:20.32 aq:14.59 tex:1767 mv:809 misc:600 imb:1 pmb:63 smb:8096 d:- ref:0 ;
in:628 out:629 type:b dur:2 cpbdur:2 q:20.20 aq:13.62 tex:2504 mv:789 misc:587 imb:1 pmb:66 smb:8093 d:- ref:0 ;
in:633 out:630 type:P dur:2 cpbdur:2 q:19.91 aq:9.17 tex:33132 mv:902 misc:2022 imb:27 pmb:394 smb:7739 d:- ref:0 ;
in:631 out:631 type:B dur:2 cpbdur:2 q:20.03 aq:10.77 tex:7829 mv:1105 misc:610 imb:3 pmb:103 smb:8054 d:- ref:0 ;
in:630 out:632 type:b dur:2 cpbdur:2 q:20.09 aq:11.44 tex:288 mv:144 misc:552 imb:0 pmb:39 smb:8121 d:- ref:0 ;
in:632 out:633 type:b dur:2 cpbdur:2 q:19.97 aq:13.08 tex:1473 mv:334 misc:561 imb:0 pmb:41 smb:8119 d:- ref:0 ;
in:637 out:634 type:P dur:2 cpbdur:2 q:19.67 aq:10.08 tex:46335 mv:1438 misc:1899 imb:21 pmb:391 smb:7748 d:- ref:0 ;
in:635 out:635 type:B dur:2 cpbdur:2 q:19.79 aq:11.66 tex:4815 mv:1071 misc:634 imb:1 pmb:96 smb:8063 d:- ref:0 ;
in:634 out:636 type:b dur:2 cpbdur:2 q:19.85 aq:12.80 tex:1682 mv:596 misc:562 imb:1 pmb:57 smb:8102 d:- ref:0 ;
in:636 out:637 type:b dur:2 cpbdur:2 q:19.73 aq:13.39 tex:2227 mv:625 misc:604 imb:1 pmb:62 smb:8097 d:- ref:0 ;
in:641 out:638 type:P dur:2 cpbdur:2 q:19.46 aq:9.60 tex:54010 mv:1487 misc:2007 imb:20 pmb:427 smb:7713 d:- ref:0 ;
in:639 out:639 type:B dur:2 cpbdur:2 q:19.56 aq:9.02 tex:5127 mv:1320 misc:625 imb:3 pmb:102 smb:8055 d:- ref:0 ;
in:638 out:640 type:b dur:2 cpbdur:2 q:19.62 aq:13.58 tex:1955 mv:877 misc:584 imb:1 pmb:73 smb:8086 d:- ref:0 ;
in:640 out:641 type:b dur:2 cpbdur:2 q:19.51 aq:12.96 tex:2139 mv:754 misc:571 imb:2 pmb:65 smb:8093 d:- ref:0 ;
in:645 out:642 type:P dur:2 cpbdur:2 q:19.25 aq:9.99 tex:42666 mv:1220 misc:1938 imb:16 pmb:394 smb:7750 d:- ref:0 ;
in:643 out:643 type:B dur:2 cpbdur:2 q:19.35 aq:8.58 tex:7522 mv:723 misc:635 imb:0 pmb:99 smb:8061 d:- ref:0 ;
in:642 out:644 type:b dur:2 cpbdur:2 q:19.40 aq:11.78 tex:1576 mv:407 misc:609 imb:1 pmb:71 smb:8088 d:- ref:0 ;
in:644 out:645 type:b dur:2 cpbdur:2 q:19.30 aq:10.69 tex:521 mv:258 misc:509 imb:0 pmb:29 smb:8131 d:- ref:0 ;
in:649 out:646 type:P dur:2 cpbdur:2 q:19.02 aq:8.96 tex:45725 mv:1422 misc:1941 imb:26 pmb:406 smb:7728 d:- ref:0 ;
in:647 out:647 type:B dur:2 cpbdur:2 q:19.14 aq:8.05 tex:3180 mv:859 misc:649 imb:2 pmb:82 smb:8076 d:- ref:0 ;
in:646 out:648 type:b dur:2 cpbdur:2 q:19.19 aq:12.91 tex:1380 mv:399 misc:549 imb:0 pmb:44 smb:8116 d:- ref:0 ;
in:648 out:649 type:b dur:2 cpbdur:2 q:19.08 aq:10.76 tex:1235 mv:579 misc:570 imb:3 pmb:57 smb:8100 d:- ref:0 ;
in:653 out:650 type:P dur:2 cpbdur:2 q:18.79 aq:9.53 tex:43580 mv:1212 misc:2104 imb:17 pmb:441 smb:7702 d:- ref:0 ;
in:651 out:651 type:B dur:2 cpbdur:2 q:18.91 aq:6.97 tex:2146 mv:748 misc:626 imb:0 pmb:93 smb:8067 d:- ref:0 ;
in:650 out:652 type:b dur:2 cpbdur:2 q:18.96 aq:10.18 tex:1474 mv:393 misc:565 imb:1 pmb:45 smb:8114 d:- ref:0 ;
in:652 out:653 type:b dur:2 cpbdur:2 q:18.85 aq:11.07 tex:724 mv:466 misc:586 imb:1 pmb:56 smb:8103 d:- ref:0 ;
in:657 out:654 type:P dur:2 cpbdur:2 q:18.57 aq:8.29 tex:46612 mv:1410 misc:2138 imb:20 pmb:442 smb:7698 d:- ref:0 ;
in:655 out:655 type:B dur:2 cpbdur:2 q:18.68 aq:5.10 tex:4156 mv:1183 misc:613 imb:2 pmb:101 smb:8057 d:- ref:0 ;
in:654 out:656 type:b dur:2 cpbdur:2 q:18.74 aq:7.59 tex:531 mv:418 misc:651 imb:0 pmb:65 smb:8095 d:- ref:0 ;
in:656 out:657 type:b dur:2 cpbdur:2 q:18.63 aq:11.46 tex:2405 mv:860 misc:583 imb:2 pmb:77 smb:8081 d:- ref:0 ;
in:661 out:658 type:P dur:2 cpbdur:2 q:18.51 aq:7.80 tex:46021 mv:1384 misc:1683 imb:20 pmb:329 smb:7811 d:- ref:0 ;
in:659 out:659 type:B dur:2 cpbdur:2 q:18.54 aq:7.76 tex:5382 mv:1337 misc:633 imb:2 pmb:109 smb:8049 d:- ref:0 ;
in:658 out:660 type:b dur:2 cpbdur:2 q:18.55 aq:11.14 tex:3126 mv:917 misc:597 imb:1 pmb:85 smb:8074 d:- ref:0 ;
in:660 out:661 type:b dur:2 cpbdur:2 q:18.52 aq:12.39 tex:3457 mv:917 misc:610 imb:3 pmb:82 smb:8075 d:- ref:0 ;
in:665 out:662 type:P dur:2 cpbdur:2 q:18.46 aq:7.58 tex:48247 mv:1415 misc:1506 imb:21 pmb:294 smb:7845 d:- ref:0 ;
in:663 out:663 type:B dur:2 cpbdur:2 q:18.48 aq:8.41 tex:7184 mv:1372 misc:620 imb:1 pmb:111 smb:8048 d:- ref:0 ;
in:662 out:664 type:b dur:2 cpbdur:2 q:18.49 aq:12.52 tex:3448 mv:947 misc:597 imb:2 pmb:80 smb:8078 d:- ref:0 ;
in:664 out:665 type:b dur:2 cpbdur:2 q:18.47 aq:5.99 tex:4168 mv:830 misc:602 imb:3 pmb:78 smb:8079 d:- ref:0 ;
in:669 out:666 type:P dur:2 cpbdur:2 q:18.41 aq:6.53 tex:29890 mv:679 misc:1455 imb:15 pmb:273 smb:7872 d:- ref:0 ;
in:667 out:667 type:B dur:2 cpbdur:2 q:18.43 aq:8.09 tex:10299 mv:1069 misc:584 imb:3 pmb:104 smb:8053 d:- ref:0 ;
in:666 out:668 type:b dur:2 cpbdur:2 q:18.45 aq:6.03 tex:383 mv:138 misc:567 imb:1 pmb:31 smb:8128 d:- ref:0 ;
in:668 out:669 type:b dur:2 cpbdur:2 q:18.42 aq:10.96 tex:1986 mv:388 misc:578 imb:0 pmb:48 smb:8112 d:- ref:0 ;
in:673 out:670 type:P dur:2 cpbdur:2 q:18.36 aq:7.46 tex:50613 mv:1367 misc:1460 imb:20 pmb:279 smb:7861 d:- ref:0 ;
in:671 out:671 type:B dur:2 cpbdur:2 q:18.39 aq:9.00 tex:6067 mv:1039 misc:622 imb:1 pmb:98 smb:8061 d:- ref:0 ;
in:670 out:672 type:b dur:2 cpbdur:2 q:18.40 aq:11.12 tex:2564 mv:628 misc:576 imb:0 pmb:62 smb:8098 d:- ref:0 ;
in:672 out:673 type:b dur:2 cpbdur:2 q:18.37 aq:12.64 tex:3109 mv:735 misc:612 imb:1 pmb:75 smb:8084 d:- ref:0 ;
in:677 out:674 type:P dur:2 cpbdur:2 q:18.32 aq:7.16 tex:55845 mv:1404 misc:1439 imb:16 pmb:279 smb:7865 d:- ref:0 ;
in:675 out:675 type:B dur:2 cpbdur:2 q:18.34 aq:8.16 tex:6081 mv:1320 misc:639 imb:5 pmb:98 smb:8057 d:- ref:0 ;
in:674 out:676 type:b dur:2 cpbdur:2 q:18.35 aq:12.54 tex:2655 mv:774 misc:611 imb:0 pmb:78 smb:8082 d:- ref:0 ;
in:676 out:677 type:b dur:2 cpbdur:2 q:18.33 aq:12.26 tex:2779 mv:870 misc:591 imb:1 pmb:79 smb:8080 d:- ref:0 ;
in:681 out:678 type:P dur:2 cpbdur:2 q:18.27 aq:8.71 tex:53685 mv:959 misc:1460 imb:20 pmb:273 smb:7867 d:- ref:0 ;
in:679 out:679 type:B dur:2 cpbdur:2 q:18.29 aq:6.92 tex:134 mv:95 misc:587 imb:0 pmb:34 smb:8126 d:- ref:0 ;
in:678 out:680 type:b dur:2 cpbdur:2 q:18.30 aq:4.57 tex:70 mv:90 misc:544 imb:0 pmb:31 smb:8129 d:- ref:0 ;
in:680 out:681 type:b dur:2 cpbdur:2 q:18.28 aq:4.57 tex:30 mv:2 misc:416 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:685 out:682 type:P dur:2 cpbdur:2 q:18.22 aq:7.61 tex:8948 mv:208 misc:1444 imb:7 pmb:197 smb:7956 d:- ref:0 ;
in:683 out:683 type:B dur:2 cpbdur:2 q:18.25 aq:6.92 tex:105 mv:6 misc:457 imb:0 pmb:4 smb:8156 d:- ref:0 ;
in:682 out:684 type:b dur:2 cpbdur:2 q:18.26 aq:4.57 tex:30 mv:2 misc:416 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:684 out:685 type:b dur:2 cpbdur:2 q:18.23 aq:4.57 tex:30 mv:2 misc:416 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:689 out:686 type:P dur:2 cpbdur:2 q:18.18 aq:7.95 tex:8112 mv:194 misc:1350 imb:6 pmb:171 smb:7983 d:- ref:0 ;
in:687 out:687 type:B dur:2 cpbdur:2 q:18.20 aq:7.44 tex:128 mv:17 misc:471 imb:0 pmb:6 smb:8154 d:- ref:0 ;
in:686 out:688 type:b dur:2 cpbdur:2 q:18.21 aq:4.57 tex:30 mv:2 misc:416 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:688 out:689 type:b dur:2 cpbdur:2 q:18.19 aq:3.00 tex:5 mv:9 misc:418 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:693 out:690 type:P dur:2 cpbdur:2 q:18.13 aq:8.20 tex:6079 mv:203 misc:1310 imb:6 pmb:154 smb:8000 d:- ref:0 ;
in:691 out:691 type:B dur:2 cpbdur:2 q:18.15 aq:7.25 tex:94 mv:4 misc:454 imb:0 pmb:4 smb:8156 d:- ref:0 ;
in:690 out:692 type:b dur:2 cpbdur:2 q:18.17 aq:3.00 tex:5 mv:8 misc:419 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:692 out:693 type:b dur:2 cpbdur:2 q:18.14 aq:3.00 tex:5 mv:9 misc:418 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:697 out:694 type:P dur:2 cpbdur:2 q:18.09 aq:9.01 tex:50157 mv:1532 misc:1471 imb:57 pmb:331 smb:7772 d:- ref:0 ;
in:695 out:695 type:B dur:2 cpbdur:2 q:18.11 aq:7.76 tex:5121 mv:946 misc:597 imb:2 pmb:77 smb:8081 d:- ref:0 ;
in:694 out:696 type:b dur:2 cpbdur:2 q:18.12 aq:8.19 tex:2569 mv:599 misc:552 imb:3 pmb:59 smb:8098 d:- ref:0 ;
in:696 out:697 type:b dur:2 cpbdur:2 q:18.10 aq:12.97 tex:3017 mv:686 misc:545 imb:0 pmb:66 smb:8094 d:- ref:0 ;
in:701 out:698 type:P dur:2 cpbdur:2 q:18.04 aq:8.49 tex:29466 mv:1235 misc:1379 imb:30 pmb:259 smb:7871 d:- ref:0 ;
in:699 out:699 type:B dur:2 cpbdur:2 q:18.06 aq:8.87 tex:8278 mv:1299 misc:567 imb:6 pmb:95 smb:8059 d:- ref:0 ;
in:698 out:700 type:b dur:2 cpbdur:2 q:18.07 aq:12.19 tex:3112 mv:620 misc:540 imb:0 pmb:58 smb:8102 d:- ref:0 ;
in:700 out:701 type:b dur:2 cpbdur:2 q:18.05 aq:12.39 tex:3640 mv:866 misc:558 imb:3 pmb:68 smb:8089 d:- ref:0 ;
in:705 out:702 type:P dur:2 cpbdur:2 q:17.99 aq:8.49 tex:39568 mv:1706 misc:1414 imb:40 pmb:246 smb:7874 d:- ref:0 ;
in:703 out:703 type:B dur:2 cpbdur:2 q:18.01 aq:7.00 tex:7426 mv:1701 misc:577 imb:5 pmb:96 smb:8059 d:- ref:0 ;
in:702 out:704 type:b dur:2 cpbdur:2 q:18.03 aq:12.20 tex:5379 mv:1189 misc:552 imb:7 pmb:88 smb:8065 d:- ref:0 ;
in:704 out:705 type:b dur:2 cpbdur:2 q:18.00 aq:12.20 tex:4074 mv:1221 misc:577 imb:1 pmb:86 smb:8073 d:- ref:0 ;
in:709 out:706 type:P dur:2 cpbdur:2 q:17.94 aq:8.30 tex:37976 mv:1519 misc:1377 imb:35 pmb:231 smb:7894 d:- ref:0 ;
in:707 out:707 type:B dur:2 cpbdur:2 q:17.96 aq:9.32 tex:5213 mv:1208 misc:611 imb:0 pmb:86 smb:8074 d:- ref:0 ;
in:706 out:708 type:b dur:2 cpbdur:2 q:17.98 aq:11.29 tex:3418 mv:744 misc:550 imb:1 pmb:72 smb:8087 d:- ref:0 ;
in:708 out:709 type:b dur:2 cpbdur:2 q:17.95 aq:9.57 tex:3335 mv:701 misc:556 imb:1 pmb:69 smb:8090 d:- ref:0 ;
in:713 out:710 type:P dur:2 cpbdur:2 q:17.89 aq:8.09 tex:42490 mv:1306 misc:1460 imb:32 pmb:251 smb:7877 d:- ref:0 ;
in:711 out:711 type:B dur:2 cpbdur:2 q:17.92 aq:8.09 tex:344 mv:108 misc:596 imb:0 pmb:51 smb:8109 d:- ref:0 ;
in:710 out:712 type:b dur:2 cpbdur:2 q:17.93 aq:9.47 tex:2352 mv:753 misc:535 imb:2 pmb:66 smb:8092 d:- ref:0 ;
in:712 out:713 type:b dur:2 cpbdur:2 q:17.91 aq:3.00 tex:5 mv:9 misc:418 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:717 out:714 type:P dur:2 cpbdur:2 q:17.85 aq:8.58 tex:7881 mv:306 misc:1341 imb:16 pmb:176 smb:7968 d:- ref:0 ;
in:715 out:715 type:B dur:2 cpbdur:2 q:17.87 aq:7.13 tex:133 mv:6 misc:469 imb:0 pmb:6 smb:8154 d:- ref:0 ;
in:714 out:716 type:b dur:2 cpbdur:2 q:17.88 aq:7.36 tex:37 mv:11 misc:424 imb:0 pmb:2 smb:8158 d:- ref:0 ;
in:716 out:717 type:b dur:2 cpbdur:2 q:17.86 aq:3.00 tex:5 mv:9 misc:418 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:721 out:718 type:P dur:2 cpbdur:2 q:17.80 aq:7.85 tex:19251 mv:487 misc:1222 imb:34 pmb:207 smb:7919 d:- ref:0 ;
in:719 out:719 type:B dur:2 cpbdur:2 q:17.83 aq:4.48 tex:210 mv:41 misc:501 imb:0 pmb:11 smb:8149 d:- ref:0 ;
in:718 out:720 type:b dur:2 cpbdur:2 q:17.84 aq:3.00 tex:10 mv:16 misc:422 imb:0 pmb:2 smb:8158 d:- ref:0 ;
in:720 out:721 type:b dur:2 cpbdur:2 q:17.82 aq:3.00 tex:56 mv:36 misc:460 imb:0 pmb:6 smb:8154 d:- ref:0 ;
in:725 out:722 type:P dur:2 cpbdur:2 q:17.76 aq:8.95 tex:7428 mv:282 misc:1298 imb:16 pmb:155 smb:7989 d:- ref:0 ;
in:723 out:723 type:B dur:2 cpbdur:2 q:17.78 aq:7.25 tex:94 mv:4 misc:454 imb:0 pmb:4 smb:8156 d:- ref:0 ;
in:722 out:724 type:b dur:2 cpbdur:2 q:17.79 aq:3.00 tex:5 mv:8 misc:419 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:724 out:725 type:b dur:2 cpbdur:2 q:17.77 aq:3.00 tex:5 mv:9 misc:418 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:729 out:726 type:P dur:2 cpbdur:2 q:17.72 aq:8.43 tex:4724 mv:261 misc:1223 imb:15 pmb:131 smb:8014 d:- ref:0 ;
in:727 out:727 type:B dur:2 cpbdur:2 q:17.74 aq:6.58 tex:96 mv:4 misc:460 imb:0 pmb:4 smb:8156 d:- ref:0 ;
in:726 out:728 type:b dur:2 cpbdur:2 q:17.75 aq:3.25 tex:32 mv:1 misc:415 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:728 out:729 type:b dur:2 cpbdur:2 q:17.73 aq:3.25 tex:32 mv:1 misc:415 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:733 out:730 type:P dur:2 cpbdur:2 q:17.67 aq:8.43 tex:23664 mv:1988 misc:1292 imb:59 pmb:243 smb:7858 d:- ref:0 ;
in:731 out:731 type:B dur:2 cpbdur:2 q:17.69 aq:9.81 tex:9729 mv:2038 misc:657 imb:8 pmb:137 smb:8015 d:- ref:0 ;
in:730 out:732 type:b dur:2 cpbdur:2 q:17.71 aq:9.02 tex:7447 mv:1421 misc:628 imb:8 pmb:104 smb:8048 d:- ref:0 ;
in:732 out:733 type:b dur:2 cpbdur:2 q:17.68 aq:5.85 tex:7162 mv:1483 misc:651 imb:7 pmb:115 smb:8038 d:- ref:0 ;
in:736 out:734 type:P dur:2 cpbdur:2 q:17.62 aq:7.25 tex:33477 mv:2346 misc:1569 imb:88 pmb:283 smb:7789 d:- ref:0 ;
in:734 out:735 type:B dur:2 cpbdur:2 q:17.65 aq:10.78 tex:13866 mv:1449 misc:685 imb:8 pmb:138 smb:8014 d:- ref:0 ;
in:735 out:736 type:b dur:2 cpbdur:2 q:17.64 aq:13.05 tex:11418 mv:1541 misc:713 imb:14 pmb:144 smb:8002 d:- ref:0 ;
in:739 out:737 type:P dur:2 cpbdur:2 q:17.59 aq:6.23 tex:23855 mv:1353 misc:1288 imb:151 pmb:151 smb:7858 d:- ref:0 ;
in:737 out:738 type:B dur:2 cpbdur:2 q:17.61 aq:10.03 tex:20366 mv:1690 misc:624 imb:16 pmb:116 smb:8028 d:- ref:0 ;
in:738 out:739 type:b dur:2 cpbdur:2 q:17.60 aq:13.58 tex:17253 mv:1277 misc:574 imb:6 pmb:86 smb:8068 d:- ref:0 ;
in:743 out:740 type:P dur:2 cpbdur:2 q:17.55 aq:7.88 tex:3594 mv:409 misc:1093 imb:42 pmb:97 smb:8021 d:- ref:0 ;
in:741 out:741 type:B dur:2 cpbdur:2 q:17.57 aq:6.58 tex:125 mv:69 misc:518 imb:0 pmb:19 smb:8141 d:- ref:0 ;
in:740 out:742 type:b dur:2 cpbdur:2 q:17.58 aq:9.17 tex:4916 mv:305 misc:491 imb:0 pmb:28 smb:8132 d:- ref:0 ;
in:742 out:743 type:b dur:2 cpbdur:2 q:17.56 aq:3.25 tex:32 mv:1 misc:415 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:747 out:744 type:P dur:2 cpbdur:2 q:17.51 aq:7.74 tex:23149 mv:723 misc:1184 imb:70 pmb:115 smb:7975 d:- ref:0 ;
in:745 out:745 type:B dur:2 cpbdur:2 q:17.53 aq:8.50 tex:4532 mv:190 misc:598 imb:0 pmb:49 smb:8111 d:- ref:0 ;
in:744 out:746 type:b dur:2 cpbdur:2 q:17.54 aq:3.25 tex:364 mv:110 misc:510 imb:2 pmb:24 smb:8134 d:- ref:0 ;
in:746 out:747 type:b dur:2 cpbdur:2 q:17.52 aq:11.13 tex:7391 mv:446 misc:491 imb:2 pmb:31 smb:8127 d:- ref:0 ;
in:749 out:748 type:P dur:2 cpbdur:2 q:17.46 aq:7.78 tex:54784 mv:1175 misc:1601 imb:68 pmb:243 smb:7849 d:- ref:0 ;
in:748 out:749 type:b dur:2 cpbdur:2 q:17.48 aq:12.50 tex:10038 mv:1117 misc:533 imb:6 pmb:69 smb:8085 d:- ref:0 ;
in:750 out:750 type:I dur:2 cpbdur:2 q:14.80 aq:1.04 tex:896753 mv:46766 misc:529 imb:8160 pmb:0 smb:0 d:- ref:;
in:754 out:751 type:P dur:2 cpbdur:2 q:17.43 aq:4.53 tex:21864 mv:1058 misc:662 imb:45 pmb:87 smb:8028 d:- ref:0 ;
in:752 out:752 type:B dur:2 cpbdur:2 q:17.43 aq:8.80 tex:4411 mv:1085 misc:592 imb:3 pmb:68 smb:8089 d:- ref:0 ;
in:751 out:753 type:b dur:2 cpbdur:2 q:17.43 aq:15.49 tex:3547 mv:808 misc:573 imb:0 pmb:63 smb:8097 d:- ref:0 ;
in:753 out:754 type:b dur:2 cpbdur:2 q:17.43 aq:14.87 tex:3624 mv:775 misc:561 imb:1 pmb:67 smb:8092 d:- ref:0 ;
in:758 out:755 type:P dur:2 cpbdur:2 q:17.39 aq:4.03 tex:22684 mv:815 misc:557 imb:28 pmb:70 smb:8062 d:- ref:0 ;
in:756 out:756 type:B dur:2 cpbdur:2 q:17.41 aq:3.00 tex:125 mv:83 misc:552 imb:0 pmb:29 smb:8131 d:- ref:0 ;
in:755 out:757 type:b dur:2 cpbdur:2 q:17.42 aq:13.45 tex:2829 mv:766 misc:517 imb:1 pmb:55 smb:8104 d:- ref:0 ;
in:757 out:758 type:b dur:2 cpbdur:2 q:17.40 aq:2.00 tex:0 mv:0 misc:408 imb:0 pmb:0 smb:8160 d:- ref:0 ;
in:762 out:759 type:P dur:2 cpbdur:2 q:17.35 aq:5.41 tex:1263 mv:90 misc:583 imb:1 pmb:23 smb:8136 d:- ref:0 ;
in:760 out:760 type:B dur:2 cpbdur:2 q:17.37 aq:1.00 tex:32 mv:10 misc:446 imb:0 pmb:2 smb:8158 d:- ref:0 ;
in:759 out:761 type:b dur:2 cpbdur:2 q:17.38 aq:2.00 tex:0 mv:0 misc:408 imb:0 pmb:0 smb:8160 d:- ref:0 ;
in:761 out:762 type:b dur:2 cpbdur:2 q:17.36 aq:2.00 tex:0 mv:0 misc:408 imb:0 pmb:0 smb:8160 d:- ref:0 ;
in:766 out:763 type:P dur:2 cpbdur:2 q:17.31 aq:3.66 tex:659 mv:62 misc:551 imb:1 pmb:12 smb:8147 d:- ref:0 ;
in:764 out:764 type:B dur:2 cpbdur:2 q:17.33 aq:1.00 tex:26 mv:1 misc:437 imb:0 pmb:1 smb:8159 d:- ref:0 ;
in:763 out:765 type:b dur:2 cpbdur:2 q:17.34 aq:2.00 tex:0 mv:0 misc:408 imb:0 pmb:0 smb:8160 d:- ref:0 ;
in:765 out:766 type:b dur:2 cpbdur:2 q:17.32 aq:2.00 tex:0 mv:0 misc:408 imb:0 pmb:0 smb:8160 d:- ref:0 ;
